source_timestamp,destination_timestamp,x,y,z,roll,pitch,yaw,source_radar_timestamp,destination_radar_timestamp
1547556926771585,1547556926523723,-0.000218,0.000655,-0.000000,-0.000000,-0.000000,-0.000060,1547556926651318,1547556926403987
1547556927020904,1547556926771585,-0.000029,0.000684,-0.000000,0.000000,0.000000,-0.000090,1547556926899654,1547556926651318
1547556927271018,1547556927020904,0.000043,0.000342,-0.000000,0.000000,-0.000000,-0.000004,1547556927149786,1547556926899654
1547556927521295,1547556927271018,0.000274,-0.000819,-0.000000,0.000000,0.000000,0.000093,1547556927400128,1547556927149786
1547556927771280,1547556927521295,0.000269,-0.001022,0.000000,-0.000000,-0.000000,0.000096,1547556927650288,1547556927400128
1547556928021762,1547556927771280,0.000137,-0.000498,-0.000000,0.000000,-0.000000,0.000053,1547556927900218,1547556927650288
1547556928273705,1547556928021762,-0.000183,0.000449,-0.000000,-0.000000,0.000000,-0.000039,1547556928151312,1547556927900218
1547556928525997,1547556928273705,-0.000146,0.000410,0.000000,-0.000000,0.000000,-0.000033,1547556928404056,1547556928151312
1547556928777226,1547556928525997,-0.000796,0.000453,-0.000000,0.000000,0.000000,-0.000014,1547556928655792,1547556928404056
1547556929028353,1547556928777226,-0.000233,0.000309,-0.000000,0.000000,-0.000000,-0.000040,1547556928906617,1547556928655792
1547556929280058,1547556929028353,-0.000398,0.000352,-0.000000,0.000000,-0.000000,-0.000033,1547556929158010,1547556928906617
1547556929531484,1547556929280058,-0.000329,0.000336,-0.000000,0.000000,-0.000000,-0.000032,1547556929409830,1547556929158010
1547556929783913,1547556929531484,0.000198,-0.000383,-0.000000,0.000000,0.000000,0.000033,1547556929661239,1547556929409830
1547556930037555,1547556929783913,0.000099,-0.000238,-0.000000,0.000000,-0.000000,0.000037,1547556929914508,1547556929661239
1547556930290031,1547556930037555,0.000032,-0.000277,-0.000000,0.000000,-0.000000,0.000036,1547556930168398,1547556929914508
1547556930540293,1547556930290031,0.000071,-0.000401,-0.000000,0.000000,-0.000000,0.000045,1547556930419547,1547556930168398
1547556930788687,1547556930540293,0.000297,-0.000253,-0.000000,-0.000000,-0.000000,0.000037,1547556930668693,1547556930419547
1547556931036550,1547556930788687,0.000191,-0.000059,-0.000000,-0.000000,-0.000000,0.000001,1547556930916378,1547556930668693
1547556931284530,1547556931036550,0.000181,0.000008,-0.000000,0.000000,-0.000000,0.000000,1547556931164403,1547556930916378
1547556931532313,1547556931284530,0.000405,-0.000209,-0.000000,-0.000000,-0.000000,-0.000016,1547556931412319,1547556931164403
1547556931780372,1547556931532313,0.000336,-0.000314,-0.000000,-0.000000,-0.000000,0.000009,1547556931659950,1547556931412319
1547556932029547,1547556931780372,0.000085,-0.000084,-0.000000,0.000000,-0.000000,0.000041,1547556931908555,1547556931659950
1547556932279169,1547556932029547,0.000063,0.001629,-0.000000,0.000000,-0.000000,-0.000139,1547556932158280,1547556931908555
1547556932528316,1547556932279169,0.000090,0.000092,-0.000000,0.000000,0.000000,-0.000044,1547556932407807,1547556932158280
1547556932776773,1547556932528316,0.000004,0.000114,-0.000000,0.000000,-0.000000,-0.000039,1547556932656451,1547556932407807
1547556933025127,1547556932776773,-0.000092,0.000007,-0.000000,0.000000,-0.000000,-0.000009,1547556932904922,1547556932656451
1547556933273504,1547556933025127,0.000268,-0.000540,-0.000000,0.000000,-0.000000,0.000038,1547556933153071,1547556932904922
1547556933523496,1547556933273504,0.000164,-0.000109,-0.000000,-0.000000,0.000000,-0.000007,1547556933401867,1547556933153071
1547556933774500,1547556933523496,0.000279,-0.000137,-0.000000,0.000000,-0.000000,0.000004,1547556933653056,1547556933401867
1547556934024401,1547556933774500,0.000141,-0.000046,-0.000000,-0.000000,0.000000,-0.000002,1547556933903381,1547556933653056
1547556934274550,1547556934024401,0.000159,-0.000161,-0.000000,0.000000,0.000000,0.000022,1547556934153302,1547556933903381
1547556934524763,1547556934274550,0.000289,-0.000488,-0.000000,-0.000000,-0.000000,0.000050,1547556934403641,1547556934153302
1547556934774741,1547556934524763,-0.000019,-0.000039,-0.000000,0.000000,-0.000000,0.000017,1547556934653806,1547556934403641
1547556935025203,1547556934774741,-0.000337,0.000211,-0.000000,0.000000,0.000000,0.000013,1547556934903530,1547556934653806
1547556935276790,1547556935025203,-0.000184,0.000188,-0.000000,0.000000,-0.000000,-0.000017,1547556935154687,1547556934903530
1547556935528450,1547556935276790,0.000075,0.000102,-0.000000,0.000000,0.000000,-0.000027,1547556935406750,1547556935154687
1547556935780050,1547556935528450,-0.000039,0.000119,-0.000000,0.000000,0.000000,-0.000031,1547556935658260,1547556935406750
1547556936031181,1547556935780050,-0.000136,-0.000032,-0.000000,0.000000,-0.000000,0.000019,1547556935909830,1547556935658260
1547556936281829,1547556936031181,-0.000303,0.000689,-0.000000,0.000000,-0.000000,-0.000092,1547556936160511,1547556935909830
1547556936532620,1547556936281829,-0.000034,0.000226,-0.000000,0.000000,0.000000,-0.000043,1547556936410973,1547556936160511
1547556936783103,1547556936532620,-0.000045,-0.000200,-0.000000,-0.000000,-0.000000,-0.000011,1547556936662051,1547556936410973
1547556937032749,1547556936783103,0.000123,-0.000171,-0.000000,0.000000,-0.000000,-0.000010,1547556936911821,1547556936662051
1547556937282641,1547556937032749,0.000363,0.000092,-0.000000,-0.000000,-0.000000,-0.000019,1547556937161661,1547556936911821
1547556937532284,1547556937282641,0.000172,-0.000527,-0.000000,0.000000,-0.000000,0.000100,1547556937411571,1547556937161661
1547556937781606,1547556937532284,0.000237,0.000139,-0.000000,0.000000,0.000000,0.000030,1547556937660819,1547556937411571
1547556938030933,1547556937781606,0.000238,0.000236,-0.000000,-0.000000,-0.000000,-0.000016,1547556937910245,1547556937660819
1547556938279652,1547556938030933,0.000743,0.000085,-0.000000,-0.000000,0.000000,-0.000002,1547556938159417,1547556937910245
1547556938527750,1547556938279652,0.001560,0.002038,-0.000000,0.000000,-0.000000,-0.000089,1547556938407491,1547556938159417
1547556938776665,1547556938527750,-0.000982,-0.001583,-0.000000,-0.000000,0.000000,0.000093,1547556938655900,1547556938407491
1547556939026749,1547556938776665,-0.000910,-0.000532,-0.000000,-0.000000,-0.000000,0.000023,1547556938905114,1547556938655900
1547556939277084,1547556939026749,-0.000402,0.000085,-0.000000,-0.000000,-0.000000,-0.000027,1547556939156023,1547556938905114
1547556939527143,1547556939277084,-0.000560,-0.000062,-0.000000,-0.000000,-0.000000,-0.000010,1547556939406122,1547556939156023
1547556939777123,1547556939527143,-0.000634,0.000095,-0.000000,0.000000,-0.000000,-0.000018,1547556939656172,1547556939406122
1547556940026997,1547556939777123,-0.000159,-0.000296,-0.000000,-0.000000,0.000000,0.000023,1547556939905895,1547556939656172
1547556940277170,1547556940026997,-0.000171,-0.000275,-0.000000,0.000000,0.000000,0.000052,1547556940155922,1547556939905895
1547556940527854,1547556940277170,0.000045,-0.000620,-0.000000,-0.000000,-0.000000,0.000103,1547556940406286,1547556940155922
1547556940779312,1547556940527854,-0.000068,-0.000742,-0.000000,0.000000,-0.000000,0.000118,1547556940657241,1547556940406286
1547556941031047,1547556940779312,0.000304,-0.000160,-0.000000,0.000000,0.000000,0.000001,1547556940909233,1547556940657241
1547556941282401,1547556941031047,-0.000011,0.000149,-0.000000,-0.000000,0.000000,-0.000013,1547556941160855,1547556940909233
1547556941533242,1547556941282401,-0.000215,0.000351,-0.000000,-0.000000,-0.000000,-0.000045,1547556941411693,1547556941160855
1547556941784791,1547556941533242,0.000017,0.000279,-0.000000,0.000000,0.000000,-0.000031,1547556941662632,1547556941411693
1547556942034926,1547556941784791,0.000054,0.000176,-0.000000,0.000000,-0.000000,-0.000009,1547556941913669,1547556941662632
1547556942285275,1547556942034926,0.000095,0.000212,-0.000000,-0.000000,-0.000000,-0.000036,1547556942163925,1547556941913669
1547556942535446,1547556942285275,0.000152,0.000133,-0.000000,-0.000000,0.000000,0.000003,1547556942414229,1547556942163925
1547556942785101,1547556942535446,0.000030,0.000441,-0.000000,0.000000,-0.000000,-0.000065,1547556942664498,1547556942414229
1547556943034385,1547556942785101,0.000197,0.000504,-0.000000,-0.000000,0.000000,-0.000087,1547556942913544,1547556942664498
1547556943283689,1547556943034385,0.000265,0.000263,0.000000,-0.000000,-0.000000,-0.000038,1547556943162913,1547556942913544
1547556943532681,1547556943283689,-0.000076,-0.000568,-0.000000,0.000000,-0.000000,0.000042,1547556943412454,1547556943162913
1547556943781120,1547556943532681,-0.000491,-0.000004,-0.000000,0.000000,0.000000,0.000014,1547556943660678,1547556943412454
1547556944029737,1547556943781120,-0.000449,-0.000106,-0.000000,-0.000000,0.000000,0.000026,1547556943909369,1547556943660678
1547556944278967,1547556944029737,-0.000289,-0.000429,-0.000000,-0.000000,0.000000,0.000079,1547556944157844,1547556943909369
1547556944529567,1547556944278967,-0.000134,-0.000510,-0.000000,0.000000,-0.000000,0.000076,1547556944407856,1547556944157844
1547556944780423,1547556944529567,-0.000071,0.000044,-0.000000,0.000000,-0.000000,-0.000027,1547556944659235,1547556944407856
1547556945030337,1547556944780423,-0.000190,0.001270,-0.000000,-0.000000,-0.000000,-0.000215,1547556944909333,1547556944659235
1547556945280310,1547556945030337,-0.000003,0.000555,-0.000000,-0.000000,-0.000000,-0.000094,1547556945159099,1547556944909333
1547556945530664,1547556945280310,0.000237,-0.000041,-0.000000,-0.000000,0.000000,-0.000007,1547556945409321,1547556945159099
1547556945780836,1547556945530664,0.000127,-0.000016,-0.000000,-0.000000,-0.000000,0.000007,1547556945659746,1547556945409321
1547556946031420,1547556945780836,0.000314,-0.000084,-0.000000,-0.000000,-0.000000,0.000004,1547556945909708,1547556945659746
1547556946282931,1547556946031420,0.000024,-0.000042,-0.000000,0.000000,0.000000,0.000005,1547556946160792,1547556945909708
1547556946534836,1547556946282931,0.000067,-0.000051,-0.000000,-0.000000,0.000000,-0.000010,1547556946413077,1547556946160792
1547556946786265,1547556946534836,0.000105,-0.000160,-0.000000,0.000000,-0.000000,0.000026,1547556946664547,1547556946413077
1547556947037607,1547556946786265,-0.000135,-0.000064,-0.000000,0.000000,-0.000000,0.000012,1547556946915837,1547556946664547
1547556947288395,1547556947037607,-0.000037,-0.000018,-0.000000,-0.000000,-0.000000,-0.000017,1547556947167169,1547556946915837
1547556947538824,1547556947288395,0.000144,-0.000083,-0.000000,0.000000,0.000000,0.000020,1547556947417488,1547556947167169
1547556947789353,1547556947538824,0.000144,-0.000013,-0.000000,-0.000000,0.000000,0.000006,1547556947667942,1547556947417488
1547556948039396,1547556947789353,-0.000178,0.000194,-0.000000,0.000000,-0.000000,0.000005,1547556947918493,1547556947667942
1547556948288867,1547556948039396,-0.000030,-0.000132,-0.000000,0.000000,-0.000000,0.000026,1547556948168176,1547556947918493
1547556948538370,1547556948288867,0.000071,-0.000134,-0.000000,-0.000000,-0.000000,0.000005,1547556948417427,1547556948168176
1547556948787796,1547556948538370,-0.000106,-0.000166,-0.000000,0.000000,-0.000000,0.000002,1547556948666957,1547556948417427
1547556949036412,1547556948787796,-0.000022,-0.000083,-0.000000,0.000000,-0.000000,0.000024,1547556948915878,1547556948666957
1547556949285227,1547556949036412,0.000112,-0.000061,-0.000000,-0.000000,0.000000,0.000018,1547556949164698,1547556948915878
1547556949533680,1547556949285227,-0.000071,-0.000109,-0.000000,0.000000,-0.000000,0.000017,1547556949413465,1547556949164698
1547556949782572,1547556949533680,0.000043,-0.000069,-0.000000,0.000000,-0.000000,0.000014,1547556949661626,1547556949413465
1547556950033146,1547556949782572,0.000064,-0.000114,-0.000000,0.000000,-0.000000,0.000013,1547556949911506,1547556949661626
1547556950283762,1547556950033146,-0.000037,-0.000096,-0.000000,0.000000,0.000000,0.000020,1547556950162702,1547556949911506
1547556950533648,1547556950283762,0.000001,-0.000157,-0.000000,-0.000000,0.000000,0.000040,1547556950412505,1547556950162702
1547556950784135,1547556950533648,-0.000018,-0.000153,-0.000000,0.000000,-0.000000,0.000022,1547556950662697,1547556950412505
1547556951034335,1547556950784135,0.000062,-0.000153,-0.000000,-0.000000,0.000000,0.000034,1547556950913385,1547556950662697
1547556951284279,1547556951034335,0.000083,-0.000121,-0.000000,0.000000,0.000000,0.000020,1547556951163160,1547556950913385
1547556951535053,1547556951284279,0.000083,-0.000105,-0.000000,-0.000000,0.000000,0.000017,1547556951413295,1547556951163160
1547556951786570,1547556951535053,0.000034,-0.000101,-0.000000,-0.000000,0.000000,0.000014,1547556951664740,1547556951413295
1547556952038090,1547556951786570,0.000072,-0.000063,-0.000000,-0.000000,-0.000000,0.000014,1547556951916382,1547556951664740
1547556952289757,1547556952038090,0.000000,-0.000071,-0.000000,-0.000000,-0.000000,0.000009,1547556952167804,1547556951916382
1547556952540897,1547556952289757,0.000022,-0.000074,-0.000000,0.000000,-0.000000,0.000020,1547556952419636,1547556952167804
1547556952791443,1547556952540897,-0.000109,-0.000018,-0.000000,0.000000,-0.000000,0.000003,1547556952669884,1547556952419636
1547556953042539,1547556952791443,-0.000010,0.000097,-0.000000,-0.000000,0.000000,-0.000013,1547556952920936,1547556952669884
1547556953292827,1547556953042539,-0.000169,0.000062,-0.000000,-0.000000,0.000000,-0.000006,1547556953171727,1547556952920936
1547556953542644,1547556953292827,0.000008,0.000037,-0.000000,-0.000000,-0.000000,-0.000005,1547556953421601,1547556953171727
1547556953792413,1547556953542644,-0.000086,0.000065,0.000000,-0.000000,-0.000000,-0.000007,1547556953671476,1547556953421601
1547556954041907,1547556953792413,0.000005,-0.000007,-0.000000,0.000000,-0.000000,-0.000000,1547556953921126,1547556953671476
1547556954291239,1547556954041907,-0.000274,0.000072,-0.000000,-0.000000,-0.000000,-0.000018,1547556954170513,1547556953921126
1547556954540056,1547556954291239,-0.000086,0.000049,-0.000000,-0.000000,-0.000000,0.000002,1547556954419632,1547556954170513
1547556954788444,1547556954540056,-0.000221,0.000002,-0.000000,-0.000000,0.000000,0.000010,1547556954668264,1547556954419632
1547556955037754,1547556954788444,0.000103,-0.000114,-0.000000,-0.000000,0.000000,0.000008,1547556954916445,1547556954668264
1547556955288850,1547556955037754,-0.000188,0.000010,-0.000000,-0.000000,-0.000000,-0.000007,1547556955167095,1547556954916445
1547556955539268,1547556955288850,-0.000170,0.000092,-0.000000,-0.000000,0.000000,-0.000009,1547556955418441,1547556955167095
1547556955788960,1547556955539268,-0.000310,0.000070,-0.000000,0.000000,-0.000000,-0.000005,1547556955667781,1547556955418441
1547556956039176,1547556955788960,-0.000117,0.000012,-0.000000,0.000000,-0.000000,-0.000008,1547556955917962,1547556955667781
1547556956289129,1547556956039176,-0.000113,0.000090,-0.000000,-0.000000,-0.000000,-0.000005,1547556956168205,1547556955917962
1547556956539077,1547556956289129,-0.000180,0.000017,0.000000,-0.000000,-0.000000,-0.000005,1547556956417871,1547556956168205
1547556956789939,1547556956539077,-0.000158,0.000059,-0.000000,0.000000,0.000000,-0.000002,1547556956668265,1547556956417871
1547556957041424,1547556956789939,-0.000111,0.000023,-0.000000,-0.000000,0.000000,0.000011,1547556956919566,1547556956668265
1547556957293295,1547556957041424,-0.000150,0.000013,-0.000000,-0.000000,-0.000000,0.000003,1547556957171384,1547556956919566
1547556957544985,1547556957293295,-0.000154,-0.000003,-0.000000,-0.000000,-0.000000,0.000012,1547556957423196,1547556957171384
1547556957796093,1547556957544985,-0.000095,-0.000009,-0.000000,0.000000,-0.000000,0.000010,1547556957674772,1547556957423196
1547556958046783,1547556957796093,0.000035,0.000095,-0.000000,-0.000000,0.000000,-0.000005,1547556957925397,1547556957674772
1547556958297425,1547556958046783,-0.000107,0.000093,-0.000000,-0.000000,0.000000,0.000001,1547556958175748,1547556957925397
1547556958548047,1547556958297425,0.000189,-0.000013,-0.000000,-0.000000,-0.000000,-0.000007,1547556958426971,1547556958175748
1547556958798067,1547556958548047,0.000273,0.000051,-0.000000,-0.000000,-0.000000,-0.000017,1547556958676986,1547556958426971
1547556959047765,1547556958798067,0.000259,-0.000022,-0.000000,-0.000000,0.000000,-0.000010,1547556958926789,1547556958676986
1547556959297020,1547556959047765,0.000219,0.000011,-0.000000,-0.000000,-0.000000,-0.000010,1547556959176369,1547556958926789
1547556959546191,1547556959297020,0.000266,-0.000013,-0.000000,-0.000000,0.000000,-0.000001,1547556959425442,1547556959176369
1547556959795144,1547556959546191,0.000248,-0.000018,-0.000000,-0.000000,-0.000000,0.000006,1547556959674648,1547556959425442
1547556960043714,1547556959795144,0.000242,0.000000,-0.000000,-0.000000,0.000000,-0.000001,1547556959923521,1547556959674648
1547556960292306,1547556960043714,-0.000002,-0.000213,-0.000000,-0.000000,0.000000,0.000030,1547556960171703,1547556959923521
1547556960542390,1547556960292306,-0.000153,-0.000316,-0.000000,0.000000,-0.000000,0.000030,1547556960420721,1547556960171703
1547556960793050,1547556960542390,-0.000220,-0.000169,-0.000000,-0.000000,-0.000000,0.000013,1547556960672032,1547556960420721
1547556961043127,1547556960793050,-0.000136,0.000500,-0.000000,0.000000,-0.000000,-0.000059,1547556960922065,1547556960672032
1547556961293335,1547556961043127,-0.000148,0.000211,-0.000000,0.000000,-0.000000,-0.000024,1547556961171948,1547556960922065
1547556961543404,1547556961293335,-0.000270,0.000078,-0.000000,-0.000000,-0.000000,-0.000006,1547556961422352,1547556961171948
1547556961793369,1547556961543404,-0.000261,0.000150,-0.000000,0.000000,-0.000000,-0.000019,1547556961672254,1547556961422352
1547556962043846,1547556961793369,-0.000199,0.000120,-0.000000,0.000000,0.000000,-0.000028,1547556961922169,1547556961672254
1547556962295305,1547556962043846,-0.000260,0.000153,-0.000000,0.000000,0.000000,-0.000020,1547556962173445,1547556961922169
1547556962547042,1547556962295305,-0.000221,0.000542,-0.000000,0.000000,-0.000000,-0.000042,1547556962425137,1547556962173445
1547556962799095,1547556962547042,-0.000322,0.000572,-0.000000,0.000000,0.000000,-0.000036,1547556962676917,1547556962425137
1547556963050310,1547556962799095,-0.000335,0.000514,-0.000000,-0.000000,-0.000000,-0.000034,1547556962928878,1547556962676917
1547556963300943,1547556963050310,-0.000003,0.000105,-0.000000,0.000000,0.000000,-0.000005,1547556963179526,1547556962928878
1547556963551916,1547556963300943,0.000517,-0.001155,-0.000000,0.000000,-0.000000,0.000099,1547556963430222,1547556963179526
1547556963802358,1547556963551916,0.000580,-0.001193,-0.000000,-0.000000,-0.000000,0.000106,1547556963681332,1547556963430222
1547556964051969,1547556963802358,0.000352,-0.000542,-0.000000,-0.000000,0.000000,0.000064,1547556963931002,1547556963681332
1547556964301824,1547556964051969,0.000242,-0.000226,-0.000000,-0.000000,-0.000000,0.000041,1547556964180898,1547556963931002
1547556964551136,1547556964301824,0.000206,-0.000258,-0.000000,0.000000,-0.000000,0.000024,1547556964430551,1547556964180898
1547556964799945,1547556964551136,0.000262,-0.000294,-0.000000,-0.000000,-0.000000,0.000030,1547556964679291,1547556964430551
1547556965049078,1547556964799945,0.000219,-0.000254,-0.000000,0.000000,-0.000000,0.000038,1547556964928881,1547556964679291
1547556965297015,1547556965049078,0.000268,-0.000298,-0.000000,0.000000,0.000000,0.000046,1547556965176842,1547556964928881
1547556965545311,1547556965297015,0.000165,0.000403,-0.000000,-0.000000,0.000000,-0.000059,1547556965425044,1547556965176842
1547556965794734,1547556965545311,0.000142,0.000945,-0.000000,0.000000,-0.000000,-0.000149,1547556965673518,1547556965425044
1547556966045152,1547556965794734,0.000008,-0.000442,-0.000000,0.000000,0.000000,0.000095,1547556965923885,1547556965673518
1547556966295180,1547556966045152,0.000002,-0.000429,0.000000,-0.000000,-0.000000,0.000079,1547556966174169,1547556965923885
1547556966545207,1547556966295180,0.000143,-0.000158,-0.000000,-0.000000,0.000000,0.000021,1547556966424015,1547556966174169
1547556966795267,1547556966545207,0.000084,0.000055,-0.000000,0.000000,0.000000,-0.000019,1547556966674282,1547556966424015
1547556967044946,1547556966795267,0.000025,0.000046,-0.000000,-0.000000,0.000000,-0.000020,1547556966923990,1547556966674282
1547556967295273,1547556967044946,0.000011,0.000008,-0.000000,-0.000000,-0.000000,-0.000008,1547556967173796,1547556966923990
1547556967546179,1547556967295273,-0.000021,-0.000010,-0.000000,0.000000,0.000000,0.000006,1547556967424289,1547556967173796
1547556967797890,1547556967546179,0.000002,0.000009,-0.000000,-0.000000,-0.000000,-0.000001,1547556967676041,1547556967424289
1547556968049255,1547556967797890,0.000007,0.000030,0.000000,-0.000000,0.000000,-0.000009,1547556967927700,1547556967676041
1547556968300251,1547556968049255,-0.000139,-0.000029,-0.000000,-0.000000,-0.000000,-0.000001,1547556968178802,1547556967927700
1547556968550894,1547556968300251,-0.000021,0.000056,-0.000000,0.000000,0.000000,-0.000007,1547556968429476,1547556968178802
1547556968801509,1547556968550894,-0.000066,0.000050,-0.000000,-0.000000,-0.000000,-0.000021,1547556968680109,1547556968429476
1547556969051895,1547556968801509,-0.000027,-0.000036,-0.000000,0.000000,-0.000000,-0.000004,1547556968930830,1547556968680109
1547556969301690,1547556969051895,-0.000040,0.000437,-0.000000,-0.000000,-0.000000,-0.000058,1547556969180749,1547556968930830
1547556969551564,1547556969301690,-0.000005,0.000769,-0.000000,-0.000000,-0.000000,-0.000100,1547556969430491,1547556969180749
1547556969801151,1547556969551564,-0.000086,-0.000139,-0.000000,0.000000,0.000000,0.000019,1547556969680291,1547556969430491
1547556970050118,1547556969801151,-0.000049,-0.000112,-0.000000,-0.000000,-0.000000,0.000010,1547556969929394,1547556969680291
1547556970299091,1547556970050118,-0.000010,0.000087,-0.000000,-0.000000,-0.000000,-0.000007,1547556970178568,1547556969929394
1547556970547480,1547556970299091,0.000023,0.000201,-0.000000,0.000000,-0.000000,-0.000012,1547556970427287,1547556970178568
1547556970795621,1547556970547480,0.000136,0.000044,-0.000000,0.000000,0.000000,-0.000012,1547556970675326,1547556970427287
1547556971045112,1547556970795621,0.000298,-0.000754,-0.000000,-0.000000,-0.000000,0.000070,1547556970923746,1547556970675326
1547556971295734,1547556971045112,0.000160,-0.000120,-0.000000,-0.000000,0.000000,0.000010,1547556971174199,1547556970923746
1547556971546102,1547556971295734,0.000187,-0.000107,-0.000000,0.000000,0.000000,0.000011,1547556971425040,1547556971174199
1547556971796386,1547556971546102,0.000160,-0.000088,-0.000000,0.000000,0.000000,0.000002,1547556971675035,1547556971425040
1547556972046466,1547556971796386,0.000198,-0.000020,0.000000,0.000000,0.000000,-0.000001,1547556971925620,1547556971675035
1547556972296305,1547556972046466,0.000250,-0.000112,-0.000000,-0.000000,-0.000000,0.000007,1547556972175109,1547556971925620
1547556972546626,1547556972296305,-0.000071,-0.000702,-0.000000,-0.000000,-0.000000,0.000103,1547556972425378,1547556972175109
1547556972796904,1547556972546626,-0.000191,-0.000010,0.000000,0.000000,-0.000000,0.000018,1547556972675524,1547556972425378
1547556973048387,1547556972796904,-0.000227,0.000385,-0.000000,0.000000,0.000000,-0.000026,1547556972926176,1547556972675524
1547556973300534,1547556973048387,-0.000037,0.000133,-0.000000,0.000000,-0.000000,-0.000009,1547556973178531,1547556972926176
1547556973551930,1547556973300534,0.000143,-0.000372,-0.000000,0.000000,-0.000000,0.000028,1547556973430343,1547556973178531
1547556973802877,1547556973551930,0.000023,0.001106,-0.000000,-0.000000,-0.000000,-0.000126,1547556973681311,1547556973430343
1547556974053674,1547556973802877,0.000131,-0.000585,-0.000000,-0.000000,-0.000000,0.000063,1547556973932287,1547556973681311
1547556974304159,1547556974053674,0.000026,-0.000555,-0.000000,0.000000,-0.000000,0.000053,1547556974182868,1547556973932287
1547556974554342,1547556974304159,-0.000145,0.000214,-0.000000,0.000000,-0.000000,-0.000032,1547556974433165,1547556974182868
1547556974804525,1547556974554342,-0.000322,-0.000329,-0.000000,-0.000000,-0.000000,0.000078,1547556974683345,1547556974433165
1547556975054169,1547556974804525,-0.000233,-0.000352,-0.000000,0.000000,0.000000,0.000078,1547556974933585,1547556974683345
1547556975303478,1547556975054169,-0.000213,0.001083,-0.000000,-0.000000,0.000000,-0.000149,1547556975182734,1547556974933585
1547556975552787,1547556975303478,-0.000094,0.000868,-0.000000,-0.000000,-0.000000,-0.000116,1547556975432008,1547556975182734
1547556975801559,1547556975552787,0.000021,-0.000121,-0.000000,0.000000,-0.000000,0.000019,1547556975681256,1547556975432008
1547556976049856,1547556975801559,-0.000046,-0.000110,-0.000000,0.000000,-0.000000,0.000024,1547556975929584,1547556975681256
1547556976298374,1547556976049856,0.000040,0.000106,-0.000000,-0.000000,0.000000,0.000012,1547556976177990,1547556975929584
1547556976547878,1547556976298374,0.000307,0.000032,0.000000,0.000000,-0.000000,-0.000015,1547556976426604,1547556976177990
1547556976798719,1547556976547878,0.000218,0.000052,-0.000000,-0.000000,-0.000000,-0.000032,1547556976676944,1547556976426604
1547556977049174,1547556976798719,-0.000002,0.000128,-0.000000,-0.000000,0.000000,-0.000039,1547556976928128,1547556976676944
1547556977299174,1547556977049174,-0.000169,-0.000169,0.000000,-0.000000,0.000000,0.000049,1547556977178205,1547556976928128
1547556977548980,1547556977299174,-0.000128,-0.000183,-0.000000,0.000000,-0.000000,0.000041,1547556977427995,1547556977178205
1547556977799070,1547556977548980,-0.000106,-0.000331,-0.000000,0.000000,-0.000000,0.000055,1547556977677717,1547556977427995
1547556978049281,1547556977799070,-0.000095,-0.000475,-0.000000,-0.000000,-0.000000,0.000081,1547556977928308,1547556977677717
1547556978299586,1547556978049281,0.000028,-0.000311,-0.000000,0.000000,-0.000000,0.000044,1547556978178097,1547556977928308
1547556978551042,1547556978299586,0.000086,0.000248,-0.000000,-0.000000,-0.000000,-0.000068,1547556978428847,1547556978178097
1547556978802720,1547556978551042,0.000034,-0.000066,-0.000000,0.000000,-0.000000,0.000006,1547556978681071,1547556978428847
1547556979054317,1547556978802720,0.000411,0.000405,-0.000000,-0.000000,0.000000,-0.000067,1547556978932477,1547556978681071
1547556979305602,1547556979054317,0.000329,0.000620,-0.000000,-0.000000,-0.000000,-0.000116,1547556979184084,1547556978932477
1547556979556114,1547556979305602,0.000049,0.000384,-0.000000,-0.000000,-0.000000,-0.000077,1547556979435014,1547556979184084
1547556979806465,1547556979556114,0.000101,-0.000117,-0.000000,-0.000000,-0.000000,0.000036,1547556979685089,1547556979435014
1547556980056986,1547556979806465,0.000063,-0.000550,-0.000000,0.000000,-0.000000,0.000081,1547556979935707,1547556979685089
1547556980307238,1547556980056986,-0.000067,-0.000002,-0.000000,-0.000000,0.000000,-0.000015,1547556980186216,1547556979935707
1547556980556896,1547556980307238,-0.000134,0.000099,-0.000000,0.000000,0.000000,-0.000008,1547556980435925,1547556980186216
1547556980806561,1547556980556896,-0.000044,-0.000021,-0.000000,0.000000,-0.000000,0.000027,1547556980685511,1547556980435925
1547556981055644,1547556980806561,0.000161,0.000218,-0.000000,0.000000,0.000000,-0.000023,1547556980935165,1547556980685511
1547556981303998,1547556981055644,0.000035,0.000076,-0.000000,0.000000,-0.000000,-0.000032,1547556981183849,1547556980935165
1547556981552448,1547556981303998,-0.000118,0.000090,-0.000000,0.000000,0.000000,-0.000014,1547556981432064,1547556981183849
1547556981800840,1547556981552448,0.000102,0.000108,-0.000000,-0.000000,-0.000000,-0.000007,1547556981680650,1547556981432064
1547556982050142,1547556981800840,0.000233,0.000095,-0.000000,-0.000000,-0.000000,-0.000002,1547556981928766,1547556981680650
1547556982300948,1547556982050142,0.000068,-0.000632,-0.000000,0.000000,-0.000000,0.000088,1547556982179373,1547556981928766
1547556982551126,1547556982300948,-0.000045,0.001149,-0.000000,0.000000,0.000000,-0.000142,1547556982430256,1547556982179373
1547556982801229,1547556982551126,-0.000013,0.000366,-0.000000,0.000000,-0.000000,-0.000049,1547556982680008,1547556982430256
1547556983051556,1547556982801229,0.000100,-0.000162,-0.000000,-0.000000,-0.000000,0.000018,1547556982930192,1547556982680008
